,Layer,FeatureID,ErrorDesc,geometry
1623,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2499569.46498398, 896869.461555236)"
1624,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2499023.98600175, 897153.184492563)"
1625,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2496621.54523968, 898416.056981448)"
1626,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2495860.2480997, 898817.100985078)"
1627,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2495140.00798338, 899191.552712163)"
1628,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2493937.71643701, 899802.241010498)"
1629,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2493254.27045057, 900081.335739277)"
1630,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2492499.3204287, 900353.15463692)"
1631,Statewide_2020,2029,Overlap with Statewide_2020 at feature 1252,"c(2491274.63462126, 900770.5708573)"
1632,Statewide_2020,1809,Overlap with Statewide_2020 at feature 663,"c(2154601.65528781, 1049566.20964988)"
1633,Statewide_2020,1809,Overlap with Statewide_2020 at feature 663,"c(2154003.61236489, 1049530.04420991)"
1634,Statewide_2020,1809,Overlap with Statewide_2020 at feature 663,"c(2154251.91235991, 1047811.31393205)"
1635,Statewide_2020,1809,Overlap with Statewide_2020 at feature 663,"c(2153690.71050601, 1045200.01150846)"
1636,Statewide_2020,1809,Overlap with Statewide_2020 at feature 663,"c(2155457.94021252, 1045205.07075329)"
1637,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2159549.17428136, 1038243.64610359)"
1638,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2159847.70178426, 1038064.33648978)"
1639,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2160107.26910109, 1037927.7768362)"
1640,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2163709.34494407, 1035003.86373948)"
1641,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2166239.9690263, 1032020.35890707)"
1642,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2166690.00116857, 1031029.47355465)"
1643,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2168777.49714227, 1029979.35982751)"
1644,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2168863.45127778, 1029551.25197494)"
1645,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2168844.54835855, 1029457.77877078)"
1646,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2168303.62359415, 1028650.90683595)"
1647,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2171438.71992181, 1027494.45996328)"
1648,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2170587.47481055, 1026098.64157685)"
1649,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2169909.0345026, 1022460.65953722)"
1650,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2170596.13215689, 1021229.16459233)"
1651,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2172859.58249222, 1020325.88367882)"
1652,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2173554.36955047, 1019566.59825548)"
1653,Statewide_2020,1809,Overlap with Statewide_2020 at feature 664,"c(2177007.71927619, 1012825.54940929)"
1654,Statewide_2020,1815,Overlap with Statewide_2020 at feature 1635,"c(2039488.82284217, 1129921.90364956)"
1655,Statewide_2020,1818,Overlap with Statewide_2020 at feature 1817,"c(2046253.5920314, 1103747.74584136)"
1656,Statewide_2020,1819,Overlap with Statewide_2020 at feature 1641,"c(2030767.18528323, 1156987.08733221)"
1657,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1813,"c(2051611.32688102, 1137041.06353893)"
1658,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1635,"c(2039519.5150994, 1129985.15561807)"
1659,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1815,"c(2041894.34839981, 1130412.14739965)"
1660,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1815,"c(2041785.85689775, 1130196.03787861)"
1661,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1815,"c(2041748.8823339, 1130111.7557662)"
1662,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1815,"c(2041728.84339491, 1130040.10016001)"
1663,Statewide_2020,1816,Overlap with Statewide_2020 at feature 1815,"c(2041703.42234528, 1129944.52325985)"
1664,Statewide_2020,1817,Overlap with Statewide_2020 at feature 1815,"c(2042615.02304789, 1123317.05889107)"
1665,Statewide_2020,1817,Overlap with Statewide_2020 at feature 1815,"c(2045979.09393267, 1120220.91241003)"
1666,Statewide_2020,1817,Overlap with Statewide_2020 at feature 1815,"c(2046029.27303175, 1120340.97118794)"
1667,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2046304.80158722, 1103740.16084962)"
1668,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2047214.33322808, 1102963.41982645)"
1669,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2047568.7227106, 1103256.70059979)"
1670,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2050916.08466394, 1104178.30899885)"
1671,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2051082.9054764, 1104278.63798913)"
1672,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2051248.74515943, 1104103.03881146)"
1673,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2051856.59981731, 1103464.9537581)"
1674,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2052277.67714516, 1102823.34610232)"
1675,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2052259.01014185, 1102170.99547987)"
1676,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2052253.82868489, 1101889.0509327)"
1677,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2053863.5347158, 1101803.91223233)"
1678,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2054574.52146089, 1101759.07590118)"
1679,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2054855.87070831, 1101823.80274513)"
1680,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2056566.71456943, 1102608.47349783)"
1681,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2057149.89259638, 1102737.08429449)"
1682,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2058145.14262658, 1103051.04102354)"
1683,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2058774.42432351, 1103228.55307912)"
1684,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2059486.12206297, 1103322.66570689)"
1685,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2061193.48775215, 1103985.98362077)"
1686,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2062046.24870389, 1104301.13045458)"
1687,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1818,"c(2062517.88731099, 1104203.29540088)"
1688,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2039728.15034126, 1099115.61486426)"
1689,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2039995.78296643, 1098953.55057006)"
1690,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2040347.6698864, 1099243.23128855)"
1691,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2040613.05837103, 1099504.11493661)"
1692,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2040947.40803682, 1099921.2745644)"
1693,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2041104.46860834, 1100276.65993361)"
1694,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2041248.30569092, 1100620.37538793)"
1695,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2041365.55725856, 1100658.41048522)"
1696,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2041705.9685978, 1100639.5411835)"
1697,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2041855.69436374, 1100559.62452574)"
1698,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042089.07987727, 1100207.78457872)"
1699,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042181.24500446, 1099983.41209026)"
1700,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042239.98358569, 1099790.84290584)"
1701,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042294.7533375, 1099561.81182377)"
1702,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042333.35367973, 1099353.08461321)"
1703,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042361.92829977, 1099064.69118521)"
1704,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042400.38440594, 1098997.31442946)"
1705,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042501.64256751, 1098944.0347798)"
1706,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2042765.37416679, 1098939.00637643)"
1707,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2043541.60744916, 1099188.85063557)"
1708,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2043834.30182941, 1099379.22403612)"
1709,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2043914.76724766, 1099521.22402283)"
1710,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2043936.35434003, 1099628.43244961)"
1711,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2043883.39538715, 1099835.081076)"
1712,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2043754.89175694, 1100148.67746013)"
1713,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2044107.45895237, 1100384.8596459)"
1714,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2044486.83720617, 1100165.35953844)"
1715,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2044894.29078468, 1100131.69049473)"
1716,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2044991.03949718, 1100173.52161288)"
1717,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045021.04307032, 1100191.54597047)"
1718,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045156.43828153, 1100319.4442789)"
1719,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045277.53095125, 1100366.81763295)"
1720,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045393.14701545, 1100311.78560037)"
1721,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045546.25137896, 1100447.60357868)"
1722,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045593.38457284, 1100497.88069083)"
1723,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045757.40644005, 1100719.35754786)"
1724,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045808.37206992, 1100815.02285239)"
1725,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2045851.94965221, 1100937.41654283)"
1726,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2046009.98477161, 1101721.48407753)"
1727,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2046234.5604212, 1103224.68636117)"
1728,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1817,"c(2046258.58640038, 1103515.94330675)"
1729,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1822,"c(2040253.26898419, 1046278.91889218)"
1730,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1822,"c(2040262.4682007, 1046247.94868392)"
1731,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1822,"c(2040107.51765005, 1046199.16824971)"
1732,Statewide_2020,1823,Overlap with Statewide_2020 at feature 1822,"c(2039971.82609596, 1046156.57744898)"
1733,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039955.44007279, 1046184.4028691)"
1734,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039872.97078349, 1046581.40040916)"
1735,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039600.14633133, 1048206.74964398)"
1736,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039461.89210367, 1048799.41222433)"
1737,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039580.8503783, 1050231.73847293)"
1738,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039503.91822884, 1051007.10522228)"
1739,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2039377.05544693, 1051739.9182223)"
1740,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2038615.78772281, 1052995.17935562)"
1741,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037679.3784622, 1055070.94901322)"
1742,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037688.45686639, 1056243.37077241)"
1743,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037642.79601913, 1056982.4257791)"
1744,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037224.41125543, 1057738.76200036)"
1745,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036980.77472172, 1058333.5513551)"
1746,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036912.21463539, 1058475.23254682)"
1747,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036856.04506006, 1058693.11767501)"
1748,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036788.67799953, 1058958.52524015)"
1749,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036791.38610523, 1059256.25723199)"
1750,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036711.72386375, 1061370.00457283)"
1751,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036461.62543922, 1063254.80715519)"
1752,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036438.56349356, 1063898.98108775)"
1753,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036473.18280529, 1064125.46177991)"
1754,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036534.40652554, 1064410.26282122)"
1755,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2036863.96550523, 1064967.58721426)"
1756,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037345.1220194, 1065594.71807443)"
1757,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037528.23494065, 1065869.03777729)"
1758,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037612.42052094, 1065995.48264709)"
1759,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037691.17651512, 1066018.36027236)"
1760,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037768.62757374, 1066251.06396972)"
1761,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037761.15672132, 1067378.85354226)"
1762,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037758.64701464, 1067662.88124719)"
1763,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037756.33509989, 1067718.72227713)"
1764,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037697.71323936, 1068126.84557506)"
1765,Statewide_2020,1823,Overlap with Statewide_2020 at feature 634,"c(2037624.53006982, 1069107.40130185)"
1766,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037607.72900165, 1069271.99868819)"
1767,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037606.22565281, 1069285.47789909)"
1768,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037576.21808002, 1069442.65913348)"
1769,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037567.09276792, 1069608.2108882)"
1770,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037566.92020591, 1069739.14697585)"
1771,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037566.85966906, 1069785.0340604)"
1772,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037588.83696908, 1070229.50643372)"
1773,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037597.93671023, 1070770.47231871)"
1774,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037565.97629837, 1070992.65980692)"
1775,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037549.39770417, 1071123.62389368)"
1776,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037518.99697018, 1071338.44547503)"
1777,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037499.83301388, 1071435.99467048)"
1778,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037468.70368124, 1071886.02794945)"
1779,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037473.5739686, 1072336.72436482)"
1780,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037480.28800638, 1072568.56601332)"
1781,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037457.04137493, 1073054.70641986)"
1782,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037412.20497231, 1073312.20050199)"
1783,Statewide_2020,1823,Overlap with Statewide_2020 at feature 643,"c(2037316.35820757, 1073693.95860687)"
